SEQ,Shipping Location Code,Shipping Location Name,Delivery Due Date,Delivery Time (From),Delivery Time (To),Item Number,Item Name,Supplier Code,Supplier Name,User Code,User Name,P/F,P/F Name,Order No.,Order Quantity,Unit,Production Classification,Color,Item Class,Packing Name,Packing Capacity,Pickup,Delivery Slip No.,Delivery Slip & Receipt Card Print Date,Inspection Report Print Date,Item Card Print Date,Original Item Code,Supplier Information,Output date
1358,"0000","<Default>",2024-12-18,09:00,10:00,"BBPE443E000080","PIPE,DRAIN","7667","PT. CATURINDO AGUNGJAYA RUBBER","590C","Depo Global Engine","P9CA","PF Printing","01343",240,"PCS","","","2","6011",600,,"Y0B766710750608","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1359,"0000","<Default>",2024-12-18,09:00,10:00,"2DPE5495000080","SEAL,PROTECTOR","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","FA03","B/D Assy Small parts","01655",360,"PCS","","","2","6011",40,,"Y0B766710749207","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1360,"0000","<Default>",2024-12-18,09:00,10:00,"B5DF465B000080","CAP,ROTOR","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","FA03","B/D Assy Small parts","00943",40,"PCS","","","2","6011",40,,"Y0B766710750210","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1361,"0000","<Default>",2024-12-18,09:00,10:00,"B65F3123000080","COVER,UNDER 1","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","FA03","B/D Assy Small parts","01084",360,"PCS","","","2","6011",40,,"Y0B766710749549","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1362,"0000","<Default>",2024-12-18,09:00,10:00,"B65F3415000080","COVER,BALL RACE 1","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","FA03","B/D Assy Small parts","00986",40,"PCS","","","2","6011",40,,"Y0B766710749450","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1363,"0000","<Default>",2024-12-18,09:00,10:00,"902022614200M3","WASHER PLAIN","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","FAA3","","01651",160,"PCS","","","2","6011",40,,"Y0B766710748791","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1364,"0000","<Default>",2024-12-18,09:00,10:00,"4YYF7114000080","STOPPER","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","MBKM","","01366",400,"PCS","","","2","6011",40,,"Y0B766710748703","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1365,"0000","<Default>",2024-12-18,09:00,10:00,"B65F18160000M0","PIPE,1","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","MBKM","","01365",360,"PCS","","","2","6033",40,,"Y0B766710749980","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1366,"0000","<Default>",2024-12-18,09:00,10:00,"B65F2211000080","COVER","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","MBKM","","00912",720,"PCS","","","2","6011",40,,"Y0B766710749343","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1367,"0000","<Default>",2024-12-18,09:00,10:00,"B65F312G000080","PLUG,HOLE","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","MBKM","","01366",400,"PCS","","","2","6011",40,,"Y0B766710749479","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1368,"0000","<Default>",2024-12-18,09:00,10:00,"B65F414A010080","COVER,FILLER","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","MBKM","","01268",360,"PCS","","","2","Plastic Cont.",20,,"Y0B766710750696","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1369,"0000","<Default>",2024-12-18,09:00,10:00,"BBPF8349000080","CAP","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","MBKM","","01365",360,"PCS","","","2","6011",40,,"Y0B766710750514","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1370,"0000","<Default>",2024-12-18,09:00,10:00,"BBPH2351000080","TUBE,CORD 1","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","MBKM","","01365",360,"PCS","","","2","6011",40,,"Y0B766710750562","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1371,"0000","<Default>",2024-12-18,09:00,10:00,"BBPH5546000080","BAND","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","MBKM","","01366",400,"PCS","","","2","6011",40,,"Y0B766710750475","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1372,"0000","<Default>",2024-12-18,09:00,10:00,"2PHE3593010080","DAMPER","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","SBWE","","00054",40,"PCS","","","2","6011",40,,"Y0B766710750835","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1373,"0000","<Default>",2024-12-18,10:30,11:00,"1PAF1717000080","DAMPER,SIDE COVER","7667","PT. CATURINDO AGUNGJAYA RUBBER","5201","Packing (CKD)","MED1","PF Medium 1 Packing","00467",100,"PCS","","","2","6011",100,,"Y0B766710748609","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1374,"0000","<Default>",2024-12-18,10:30,11:00,"2PVE2576000080","HOSE,1","7667","PT. CATURINDO AGUNGJAYA RUBBER","5201","Packing (CKD)","MED1","PF Medium 1 Packing","02190",300,"PCS","","","2","6011",100,,"Y0B766710749264","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1375,"0000","<Default>",2024-12-18,10:30,11:00,"2PVH5546100080","BAND","7667","PT. CATURINDO AGUNGJAYA RUBBER","5201","Packing (CKD)","MED1","PF Medium 1 Packing","01447",300,"PCS","","","2","Plastic Cont.",25,,"Y0B766710750269","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1376,"0000","<Default>",2024-12-18,10:30,11:00,"B65F3123000080","COVER,UNDER 1","7667","PT. CATURINDO AGUNGJAYA RUBBER","5201","Packing (CKD)","MED1","PF Medium 1 Packing","00466",100,"PCS","","","2","6011",100,,"Y0B766710749506","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1377,"0000","<Default>",2024-12-18,10:30,11:00,"B8DH2131000080","BAND,BATTERY","7667","PT. CATURINDO AGUNGJAYA RUBBER","5201","Packing (CKD)","MED1","PF Medium 1 Packing","00568",200,"PCS","","","2","6011",100,,"Y0B766710750340","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1378,"0000","<Default>",2024-12-18,10:30,11:00,"B8DH5546100080","BAND","7667","PT. CATURINDO AGUNGJAYA RUBBER","5201","Packing (CKD)","MED1","PF Medium 1 Packing","00171",100,"PCS","","","2","",100,,"Y0B766710750778","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1379,"0000","<Default>",2024-12-18,10:30,11:00,"BDJE3767000080","CAP,INJECTOR","7667","PT. CATURINDO AGUNGJAYA RUBBER","5201","Packing (CKD)","MED1","PF Medium 1 Packing","00222",100,"PCS","","","2","6011",50,,"Y0B766710750727","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1380,"0000","<Default>",2024-12-18,10:30,11:00,"BK6F23270000M0","GUARD,MUD 1","7667","PT. CATURINDO AGUNGJAYA RUBBER","5201","Packing (CKD)","MED1","PF Medium 1 Packing","00389",100,"PCS","","","2","6011",25,,"Y0B766710750024","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1381,"0000","<Default>",2024-12-18,10:30,11:00,"BK6F247A010080","HOSE,1","7667","PT. CATURINDO AGUNGJAYA RUBBER","5201","Packing (CKD)","MED1","PF Medium 1 Packing","00483",200,"PCS","","","2","6011",100,,"Y0B766710750428","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1382,"0000","<Default>",2024-12-18,10:30,11:00,"2DPE5495000080","SEAL,PROTECTOR","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","03496",160,"PCS","","","2","6011",40,,"Y0B766710749179","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1383,"0000","<Default>",2024-12-18,10:30,11:00,"4YYF7114000080","STOPPER","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","03005",400,"PCS","","","2","6011",40,,"Y0B766710748665","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1384,"0000","<Default>",2024-12-18,10:30,11:00,"B5XH2591000080","BAND","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","01067",80,"PCS","","","2","6011",40,,"Y0B766710750456","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1385,"0000","<Default>",2024-12-18,10:30,11:00,"B65F3123000080","COVER,UNDER 1","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","03229",280,"PCS","","","2","6011",40,,"Y0B766710749519","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1386,"0000","<Default>",2024-12-18,10:30,11:00,"B65H5546000080","BAND","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","03031",240,"PCS","","","2","",40,,"Y0B766710749807","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1387,"0000","<Default>",2024-12-18,10:30,11:00,"B74F1621000080","FLAP","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","01882",80,"PCS","","","2","6011",40,,"Y0B766710749702","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1388,"0000","<Default>",2024-12-18,10:30,11:00,"B74F3469000080","CAP,BOLT","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","02278",960,"PCS","","","2","6011",40,,"Y0B766710749673","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1389,"0000","<Default>",2024-12-18,10:30,11:00,"B74F414A0000M0","COVER,FILLER","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","02183",240,"PCS","","","2","6033",10,,"Y0B766710750041","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1390,"0000","<Default>",2024-12-18,10:30,11:00,"B74F4639000080","STOPPER,PLATE","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","02275",240,"PCS","","","2","6011",40,,"Y0B766710749738","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1391,"0000","<Default>",2024-12-18,10:30,11:00,"B74F8175000080","TOOL,HOLDER","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","02341",240,"PCS","","","2","6011",40,,"Y0B766710749772","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1392,"0000","<Default>",2024-12-18,10:30,11:00,"B74H2131000080","BAND,BATTERY","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","02192",240,"PCS","","","2","6011",20,,"Y0B766710749645","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1393,"0000","<Default>",2024-12-18,10:30,11:00,"BKAF4785000080","MOLE","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","MED1","PF Medium 1 Packing","00628",240,"PCS","","","2","6033",20,,"Y0B766710751013","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1394,"0000","<Default>",2024-12-18,10:30,11:00,"B74E11660000M0","PIPE,BREATHER 1","7667","PT. CATURINDO AGUNGJAYA RUBBER","590C","Depo Global Engine","P9CB","","03289",280,"PCS","","","2","6033",40,,"Y0B766710750100","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1395,"0000","<Default>",2024-12-18,10:30,11:00,"91A200706500M0","TUBE,FLEXIBLE VINYL","7667","PT. CATURINDO AGUNGJAYA RUBBER","6311","Steel Painting","MT04","Steel painting","02368",300,"PCS","","","2","",100,,"Y0B766710749953","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1396,"0000","<Default>",2024-12-18,10:00,11:30,"1KPH2176000080","DAMPER","7667","PT. CATURINDO AGUNGJAYA RUBBER","6909","Depo Body Export","FA03","B/D Assy Small parts","02527",500,"PCS","","","2","6011",100,,"Y0B766710748604","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1397,"0000","<Default>",2024-12-18,10:00,11:30,"2PHE3593010080","DAMPER","7667","PT. CATURINDO AGUNGJAYA RUBBER","6909","Depo Body Export","FAA3","","01206",500,"PCS","","","2","6011",100,,"Y0B766710750828","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1398,"0000","<Default>",2024-12-18,10:00,11:30,"BWPF414A000080","COVER,FILLER","7667","PT. CATURINDO AGUNGJAYA RUBBER","690C","Depo Central Manufacturing","MT04","Steel painting","00011",200,"PCS","","","2","2033",20,,"Y0B766710751288","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1399,"0000","<Default>",2024-12-18,10:00,11:30,"90480148160080","GROMMET","7667","PT. CATURINDO AGUNGJAYA RUBBER","690E","Depo Body Export (Lot=40)","SBKM","","00712",40,"PCS","","","2","",40,,"Y0B766710749006","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1400,"0000","<Default>",2024-12-18,10:00,13:00,"2PHE3593010080","DAMPER","7667","PT. CATURINDO AGUNGJAYA RUBBER","5201","Packing (CKD)","SMAL","PF Small Part Packing","00885",1000,"PCS","","","2","6011",100,,"Y0B766710750789","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1401,"0000","<Default>",2024-12-18,10:00,13:00,"902022614200M3","WASHER PLAIN","7667","PT. CATURINDO AGUNGJAYA RUBBER","5201","Packing (CKD)","SMAL","PF Small Part Packing","02373",900,"PCS","","","2","6011",100,,"Y0B766710748742","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1402,"0000","<Default>",2024-12-18,10:00,13:00,"904801062300M0","GROMMET","7667","PT. CATURINDO AGUNGJAYA RUBBER","5201","Packing (CKD)","SMAL","PF Small Part Packing","00319",200,"PCS","","","2","6011",100,,"Y0B766710749964","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1403,"0000","<Default>",2024-12-18,10:00,13:00,"90480120720080","GROMMET","7667","PT. CATURINDO AGUNGJAYA RUBBER","5201","Packing (CKD)","SMAL","PF Small Part Packing","00205",200,"PCS","","","2","6011",100,,"Y0B766710749332","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1404,"0000","<Default>",2024-12-18,10:00,13:00,"90480128080080","GROMMET","7667","PT. CATURINDO AGUNGJAYA RUBBER","5201","Packing (CKD)","SMAL","PF Small Part Packing","02601",600,"PCS","","Q-SPEC-L","2","Unity",100,,"Y0B766710748847","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1405,"0000","<Default>",2024-12-18,10:00,13:00,"904801339800M2","GROMMET","7667","PT. CATURINDO AGUNGJAYA RUBBER","5201","Packing (CKD)","SMAL","PF Small Part Packing","00782",3000,"PCS","","","2","6011",100,,"Y0B766710748903","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1406,"0000","<Default>",2024-12-18,10:00,13:00,"90480148160080","GROMMET","7667","PT. CATURINDO AGUNGJAYA RUBBER","5201","Packing (CKD)","SMAL","PF Small Part Packing","00207",300,"PCS","","","2","6011",100,,"Y0B766710749000","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1407,"0000","<Default>",2024-12-18,10:00,13:00,"91A200706500M0","TUBE,FLEXIBLE VINYL","7667","PT. CATURINDO AGUNGJAYA RUBBER","5201","Packing (CKD)","SMAL","PF Small Part Packing","01644",200,"PCS","","","2","2033",100,,"Y0B766710749946","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1408,"0000","<Default>",2024-12-18,10:00,13:00,"BFWF4315000080","PIPE,5","7667","PT. CATURINDO AGUNGJAYA RUBBER","5201","Packing (CKD)","SMAL","PF Small Part Packing","00064",200,"PCS","","","2","6011",20,,"Y0B766710751338","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1409,"0000","<Default>",2024-12-18,10:00,13:00,"903380701800M0","PLUG","7667","PT. CATURINDO AGUNGJAYA RUBBER","5207","Receiving Global model packing","SMAL","PF Small Part Packing","00113",240,"PCS","","","2","6011",40,,"Y0B766710751060","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1410,"0000","<Default>",2024-12-18,10:00,13:00,"B3MF4181000080","DAMPER,LOCATING 1","7667","PT. CATURINDO AGUNGJAYA RUBBER","5301","Steel Paint","P9DI","","00891",80,"PCS","","","2","6011",320,,"Y0B766710750377","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1411,"0000","<Default>",2024-12-18,10:00,13:00,"B74F414A0000M0","COVER,FILLER","7667","PT. CATURINDO AGUNGJAYA RUBBER","5301","Steel Paint","P9DI","","01121",120,"PCS","","","2","2033",20,,"Y0B766710750060","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1412,"0000","<Default>",2024-12-18,10:00,13:00,"1PAF1717000080","DAMPER,SIDE COVER","7667","PT. CATURINDO AGUNGJAYA RUBBER","530A","Receiving Painting","P94I","","00798",100,"PCS","","","2","6011",1600,,"Y0B766710748611","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1413,"0000","<Default>",2024-12-18,10:00,13:00,"90480188100080","GROMMET","7667","PT. CATURINDO AGUNGJAYA RUBBER","530A","Receiving Painting","P94I","","00959",200,"PCS","","","2","6011",400,,"Y0B766710749254","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1414,"0000","<Default>",2024-12-18,10:00,13:00,"2PVF199H000080","SHIELD,HEAT","7667","PT. CATURINDO AGUNGJAYA RUBBER","5904","DEPO Local MFG","P94A","PF Depo Local MFG #Canteen","03250",100,"PCS","","","2","6011",50,,"Y0B766710749279","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1415,"0000","<Default>",2024-12-18,10:00,13:00,"904801062300M0","GROMMET","7667","PT. CATURINDO AGUNGJAYA RUBBER","5904","DEPO Local MFG","P94A","PF Depo Local MFG #Canteen","00778",200,"PCS","","","2","6011",3000,,"Y0B766710749965","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1416,"0000","<Default>",2024-12-18,10:00,13:00,"90480128080080","GROMMET","7667","PT. CATURINDO AGUNGJAYA RUBBER","5904","DEPO Local MFG","P94A","PF Depo Local MFG #Canteen","02531",200,"PCS","","Q-SPEC-L","2","6011",2400,,"Y0B766710748870","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1417,"0000","<Default>",2024-12-18,10:00,13:00,"904801841800M2","GROMMET","7667","PT. CATURINDO AGUNGJAYA RUBBER","5904","DEPO Local MFG","P94A","PF Depo Local MFG #Canteen","03802",200,"PCS","","","2","6011",1800,,"Y0B766710748967","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1418,"0000","<Default>",2024-12-18,10:00,13:00,"1PAF411J000080","DAMPER,SIDE COVER","7667","PT. CATURINDO AGUNGJAYA RUBBER","590B","Depo Global Body","P9BA","PF Logistics ( Attached Parts)","00965",80,"PCS","","","2","6011",2000,,"Y0B766710748628","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1419,"0000","<Default>",2024-12-18,10:00,13:00,"1S7F622F000080","DAMPER,LOCATING 1","7667","PT. CATURINDO AGUNGJAYA RUBBER","590B","Depo Global Body","P9BA","PF Logistics ( Attached Parts)","02687",160,"PCS","","","2","6011",1600,,"Y0B766710748633","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1420,"0000","<Default>",2024-12-18,10:00,13:00,"1WDF135F000080","COVER","7667","PT. CATURINDO AGUNGJAYA RUBBER","590B","Depo Global Body","P9BA","PF Logistics ( Attached Parts)","02379",240,"PCS","","","2","6011",240,,"Y0B766710749023","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1421,"0000","<Default>",2024-12-18,10:00,13:00,"1WDF16A2000080","SEAL,2","7667","PT. CATURINDO AGUNGJAYA RUBBER","590B","Depo Global Body","P9BA","PF Logistics ( Attached Parts)","02379",120,"PCS","","","2","6011",1920,,"Y0B766710749042","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1422,"0000","<Default>",2024-12-18,10:00,13:00,"2DPE5495000080","SEAL,PROTECTOR","7667","PT. CATURINDO AGUNGJAYA RUBBER","590B","Depo Global Body","P9BA","PF Logistics ( Attached Parts)","02772",1280,"PCS","","","2","6011",640,,"Y0B766710749197","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1423,"0000","<Default>",2024-12-18,10:00,13:00,"45PF1717000080","DAMPER,SIDE COVER","7667","PT. CATURINDO AGUNGJAYA RUBBER","590B","Depo Global Body","P9BA","PF Logistics ( Attached Parts)","00916",40,"PCS","","","2","6011",2400,,"Y0B766710748638","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1424,"0000","<Default>",2024-12-18,10:00,13:00,"45PF1778000080","DAMPER,LOCATING 1","7667","PT. CATURINDO AGUNGJAYA RUBBER","590B","Depo Global Body","P9BA","PF Logistics ( Attached Parts)","00965",160,"PCS","","","2","6011",400,,"Y0B766710748654","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1425,"0000","<Default>",2024-12-18,10:00,13:00,"4YYF7114000080","STOPPER","7667","PT. CATURINDO AGUNGJAYA RUBBER","590B","Depo Global Body","P9BA","PF Logistics ( Attached Parts)","02726",120,"PCS","","","2","6011",400,,"Y0B766710748679","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1426,"0000","<Default>",2024-12-18,10:00,13:00,"902022614200M3","WASHER PLAIN","7667","PT. CATURINDO AGUNGJAYA RUBBER","590B","Depo Global Body","P9BA","PF Logistics ( Attached Parts)","02939",1760,"PCS","","","2","6011",2400,,"Y0B766710748781","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1427,"0000","<Default>",2024-12-18,10:00,13:00,"903380701800M0","PLUG","7667","PT. CATURINDO AGUNGJAYA RUBBER","590B","Depo Global Body","P9BA","PF Logistics ( Attached Parts)","00545",4000,"PCS","","","2","6011",800,,"Y0B766710751070","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1428,"0000","<Default>",2024-12-18,10:00,13:00,"903880880300M0","DAMPER","7667","PT. CATURINDO AGUNGJAYA RUBBER","590B","Depo Global Body","P9BA","PF Logistics ( Attached Parts)","00299",200,"PCS","","","2","",400,,"Y0B766710750235","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
1429,"0000","<Default>",2024-12-18,10:00,13:00,"90445088380080","HOSE","7667","PT. CATURINDO AGUNGJAYA RUBBER","590B","Depo Global Body","P9BA","PF Logistics ( Attached Parts)","01037",40,"PCS","","","2","",40,,"Y0B766710748810","Unprinted","-","Unprinted","","",2024-12-04 07:21:45
