SEQ,Shipping Location Code,Shipping Location Name,Delivery Due Date,Delivery Time (From),Delivery Time (To),Item Number,Item Name,Supplier Code,Supplier Name,User Code,User Name,P/F,P/F Name,Order No.,Order Quantity,Unit,Production Classification,Color,Item Class,Packing Name,Packing Capacity,Pickup,Delivery Slip No.,Delivery Slip & Receipt Card Print Date,Inspection Report Print Date,Item Card Print Date,Original Item Code,Supplier Information,Output date
1463,0,<Default>,04-10-24,9:00,10:00,BBPE443E000080,"PIPE,DRAIN",7667,PT. CATURINDO AGUNGJAYA RUBBER,590C,Depo Global Engine,P9CA,PF Printing,1235,120,PCS,,,2,6011,600,,Y0B766710732096,Unprinted,-,Unprinted,,,19-09-24 7:29
1464,0,<Default>,04-10-24,9:00,10:00,2DPE5495000080,"SEAL,PROTECTOR",7667,PT. CATURINDO AGUNGJAYA RUBBER,690E,Depo Body Export (Lot=40),FA03,B/D Assy Small parts,1535,880,PCS,,,2,6011,40,,Y0B766710729892,Unprinted,-,Unprinted,,,19-09-24 7:29
1465,0,<Default>,04-10-24,9:00,10:00,B65H5546000080,BAND,7667,PT. CATURINDO AGUNGJAYA RUBBER,690E,Depo Body Export (Lot=40),FA03,B/D Assy Small parts,1349,400,PCS,,,2,6011,40,,Y0B766710730822,Unprinted,-,Unprinted,,,19-09-24 7:29
1466,0,<Default>,04-10-24,9:00,10:00,B6HF312G000080,"PLUG,HOLE",7667,PT. CATURINDO AGUNGJAYA RUBBER,690E,Depo Body Export (Lot=40),FA03,B/D Assy Small parts,1246,320,PCS,,,2,6011,40,,Y0B766710731597,Unprinted,-,Unprinted,,,19-09-24 7:29
1467,0,<Default>,04-10-24,9:00,10:00,902022614200M3,WASHER PLAIN,7667,PT. CATURINDO AGUNGJAYA RUBBER,690E,Depo Body Export (Lot=40),FAA3,,1530,880,PCS,,,2,6011,40,,Y0B766710729273,Unprinted,-,Unprinted,,,19-09-24 7:29
1468,0,<Default>,04-10-24,9:00,10:00,B65F414A010080,"COVER,FILLER",7667,PT. CATURINDO AGUNGJAYA RUBBER,690E,Depo Body Export (Lot=40),MBKM,,1147,200,PCS,,,2,Plastic Cont.,20,,Y0B766710732244,Unprinted,-,Unprinted,,,19-09-24 7:29
1469,0,<Default>,04-10-24,10:30,11:00,2PHE5473000080,"DUCT,AIR",7667,PT. CATURINDO AGUNGJAYA RUBBER,5201,Packing (CKD),MED1,PF Medium 1 Packing,1996,300,PCS,,,2,6011,25,,Y0B766710729690,Unprinted,-,Unprinted,,,19-09-24 7:29
1470,0,<Default>,04-10-24,10:30,11:00,2PVE2576000080,"HOSE,1",7667,PT. CATURINDO AGUNGJAYA RUBBER,5201,Packing (CKD),MED1,PF Medium 1 Packing,2119,300,PCS,,,2,6011,100,,Y0B766710729989,Unprinted,-,Unprinted,,,19-09-24 7:29
1471,0,<Default>,04-10-24,10:30,11:00,2PVH5546100080,BAND,7667,PT. CATURINDO AGUNGJAYA RUBBER,5201,Packing (CKD),MED1,PF Medium 1 Packing,1368,300,PCS,,,2,Plastic Cont.,25,,Y0B766710731485,Unprinted,-,Unprinted,,,19-09-24 7:29
1472,0,<Default>,04-10-24,10:30,11:00,B65F3123000080,"COVER,UNDER 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,5207,Receiving Global model packing,MED1,PF Medium 1 Packing,3057,40,PCS,,,2,6011,40,,Y0B766710730385,Unprinted,-,Unprinted,,,19-09-24 7:29
1473,0,<Default>,04-10-24,10:30,11:00,B74E11660000M0,"PIPE,BREATHER 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,590C,Depo Global Engine,P9CB,,3173,240,PCS,,,2,6033,40,,Y0B766710731234,Unprinted,-,Unprinted,,,19-09-24 7:29
1474,0,<Default>,04-10-24,10:30,11:00,B65F414A010080,"COVER,FILLER",7667,PT. CATURINDO AGUNGJAYA RUBBER,690C,Depo Central Manufacturing,MT04,Steel painting,2360,40,PCS,,,2,Plastic Cont.,20,,Y0B766710732212,Unprinted,-,Unprinted,,,19-09-24 7:29
1475,0,<Default>,04-10-24,10:00,11:30,1KPH2176000080,DAMPER,7667,PT. CATURINDO AGUNGJAYA RUBBER,6909,Depo Body Export,FA03,B/D Assy Small parts,2469,200,PCS,,,2,6011,100,,Y0B766710729019,Unprinted,-,Unprinted,,,19-09-24 7:29
1476,0,<Default>,04-10-24,10:00,11:30,2PHE3593010080,DAMPER,7667,PT. CATURINDO AGUNGJAYA RUBBER,6909,Depo Body Export,FAA3,,1148,200,PCS,,,2,6011,100,,Y0B766710732441,Unprinted,-,Unprinted,,,19-09-24 7:29
1477,0,<Default>,04-10-24,10:00,11:30,4YYF7114000080,STOPPER,7667,PT. CATURINDO AGUNGJAYA RUBBER,690E,Depo Body Export (Lot=40),MBKM,,1246,560,PCS,,,2,6011,40,,Y0B766710729149,Unprinted,-,Unprinted,,,19-09-24 7:29
1478,0,<Default>,04-10-24,10:00,11:30,B65F18160000M0,"PIPE,1",7667,PT. CATURINDO AGUNGJAYA RUBBER,690E,Depo Body Export (Lot=40),MBKM,,1246,560,PCS,,,2,6033,40,,Y0B766710731069,Unprinted,-,Unprinted,,,19-09-24 7:29
1479,0,<Default>,04-10-24,10:00,11:30,B65F312G000080,"PLUG,HOLE",7667,PT. CATURINDO AGUNGJAYA RUBBER,690E,Depo Body Export (Lot=40),MBKM,,1246,560,PCS,,,2,6011,40,,Y0B766710730329,Unprinted,-,Unprinted,,,19-09-24 7:29
1480,0,<Default>,04-10-24,10:00,11:30,BBPF8349000080,CAP,7667,PT. CATURINDO AGUNGJAYA RUBBER,690E,Depo Body Export (Lot=40),MBKM,,1246,560,PCS,,,2,6011,40,,Y0B766710731920,Unprinted,-,Unprinted,,,19-09-24 7:29
1481,0,<Default>,04-10-24,10:00,11:30,BBPH2351000080,"TUBE,CORD 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,690E,Depo Body Export (Lot=40),MBKM,,1246,560,PCS,,,2,6011,40,,Y0B766710731996,Unprinted,-,Unprinted,,,19-09-24 7:29
1482,0,<Default>,04-10-24,10:00,11:30,BBPH5546000080,BAND,7667,PT. CATURINDO AGUNGJAYA RUBBER,690E,Depo Body Export (Lot=40),MBKM,,1246,560,PCS,,,2,6011,40,,Y0B766710731820,Unprinted,-,Unprinted,,,19-09-24 7:29
1483,0,<Default>,04-10-24,10:00,11:30,9.04801E+13,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,690E,Depo Body Export (Lot=40),SBKM,,628,80,PCS,,,2,,40,,Y0B766710729589,Unprinted,-,Unprinted,,,19-09-24 7:29
1484,0,<Default>,04-10-24,10:00,13:00,2PHE3593010080,DAMPER,7667,PT. CATURINDO AGUNGJAYA RUBBER,5201,Packing (CKD),SMAL,PF Small Part Packing,821,300,PCS,,,2,6011,100,,Y0B766710732415,Unprinted,-,Unprinted,,,19-09-24 7:29
1485,0,<Default>,04-10-24,10:00,13:00,5LMF34150000M0,"COVER,BALL RACE 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,5201,Packing (CKD),SMAL,PF Small Part Packing,236,100,PCS,,,2,,100,,Y0B766710732866,Unprinted,-,Unprinted,,,19-09-24 7:29
1486,0,<Default>,04-10-24,10:00,13:00,9.04801E+13,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,5201,Packing (CKD),SMAL,PF Small Part Packing,2550,200,PCS,,Q-SPEC-L,2,Unity,100,,Y0B766710729358,Unprinted,-,Unprinted,,,19-09-24 7:29
1487,0,<Default>,04-10-24,10:00,13:00,91A200706500M0,"TUBE,FLEXIBLE VINYL",7667,PT. CATURINDO AGUNGJAYA RUBBER,5201,Packing (CKD),SMAL,PF Small Part Packing,1586,200,PCS,,,2,2033,100,,Y0B766710731013,Unprinted,-,Unprinted,,,19-09-24 7:29
1488,0,<Default>,04-10-24,11:00,13:00,B74E11660000M0,"PIPE,BREATHER 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,5207,Receiving Global model packing,MED2,PF Medium 2 Packing,1376,40,PCS,,,2,6033,40,,Y0B766710731219,Unprinted,-,Unprinted,,,19-09-24 7:29
1489,0,<Default>,04-10-24,10:00,13:00,903380701800M0,PLUG,7667,PT. CATURINDO AGUNGJAYA RUBBER,5207,Receiving Global model packing,SMAL,PF Small Part Packing,52,480,PCS,,,2,6011,40,,Y0B766710732790,Unprinted,-,Unprinted,,,19-09-24 7:29
1490,0,<Default>,04-10-24,10:00,13:00,B3MF4181000080,"DAMPER,LOCATING 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,5301,Steel Paint,P9DI,,847,80,PCS,,,2,6011,320,,Y0B766710731680,Unprinted,-,Unprinted,,,19-09-24 7:29
1491,0,<Default>,04-10-24,10:00,13:00,B74F414A0000M0,"COVER,FILLER",7667,PT. CATURINDO AGUNGJAYA RUBBER,5301,Steel Paint,P9DI,,1065,160,PCS,,,2,2033,20,,Y0B766710731178,Unprinted,-,Unprinted,,,19-09-24 7:29
1492,0,<Default>,04-10-24,10:00,13:00,1PAF1717000080,"DAMPER,SIDE COVER",7667,PT. CATURINDO AGUNGJAYA RUBBER,530A,Receiving Painting,P94I,,766,100,PCS,,,2,6011,1600,,Y0B766710729036,Unprinted,-,Unprinted,,,19-09-24 7:29
1493,0,<Default>,04-10-24,10:00,13:00,9.04802E+13,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,530A,Receiving Painting,P94I,,902,600,PCS,,,2,6011,400,,Y0B766710729977,Unprinted,-,Unprinted,,,19-09-24 7:29
1494,0,<Default>,04-10-24,10:00,13:00,2PVF199H000080,"SHIELD,HEAT",7667,PT. CATURINDO AGUNGJAYA RUBBER,5904,DEPO Local MFG,P94C,PF Depo Loc MFG #6 Graph Emblem,3193,300,PCS,,,2,6011,50,,Y0B766710730029,Unprinted,-,Unprinted,,,19-09-24 7:29
1495,0,<Default>,04-10-24,10:00,13:00,9.04801E+13,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,5904,DEPO Local MFG,P94C,PF Depo Loc MFG #6 Graph Emblem,706,200,PCS,,,2,6011,100,,Y0B766710730126,Unprinted,-,Unprinted,,,19-09-24 7:29
1496,0,<Default>,04-10-24,10:00,13:00,9.04801E+13,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,5904,DEPO Local MFG,P94C,PF Depo Loc MFG #6 Graph Emblem,2497,400,PCS,,Q-SPEC-L,2,6011,2400,,Y0B766710729394,Unprinted,-,Unprinted,,,19-09-24 7:29
1497,0,<Default>,04-10-24,10:00,13:00,904801841800M2,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,5904,DEPO Local MFG,P94C,PF Depo Loc MFG #6 Graph Emblem,3745,600,PCS,,,2,6011,1800,,Y0B766710729541,Unprinted,-,Unprinted,,,19-09-24 7:29
1498,0,<Default>,04-10-24,10:00,13:00,BBSH4736000080,"DAMPER,TAIL",7667,PT. CATURINDO AGUNGJAYA RUBBER,5904,DEPO Local MFG,P94C,PF Depo Loc MFG #6 Graph Emblem,706,100,PCS,,,2,6011,100,,Y0B766710731636,Unprinted,-,Unprinted,,,19-09-24 7:29
1499,0,<Default>,04-10-24,10:00,13:00,1PAF411J000080,"DAMPER,SIDE COVER",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),931,40,PCS,,,2,6011,2000,,Y0B766710729046,Unprinted,-,Unprinted,,,19-09-24 7:29
1500,0,<Default>,04-10-24,10:00,13:00,1S7F622F000080,"DAMPER,LOCATING 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),2655,640,PCS,,,2,6011,1600,,Y0B766710729059,Unprinted,-,Unprinted,,,19-09-24 7:29
1501,0,<Default>,04-10-24,10:00,13:00,1WDF135F000080,COVER,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),2333,400,PCS,,,2,6011,240,,Y0B766710729626,Unprinted,-,Unprinted,,,19-09-24 7:29
1502,0,<Default>,04-10-24,10:00,13:00,1WDF16A2000080,"SEAL,2",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),2333,200,PCS,,,2,6011,1920,,Y0B766710729648,Unprinted,-,Unprinted,,,19-09-24 7:29
1503,0,<Default>,04-10-24,10:00,13:00,2DPE5495000080,"SEAL,PROTECTOR",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),2716,1260,PCS,,,2,6011,640,,Y0B766710729877,Unprinted,-,Unprinted,,,19-09-24 7:29
1504,0,<Default>,04-10-24,10:00,13:00,45PF1717000080,"DAMPER,SIDE COVER",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),873,40,PCS,,,2,6011,2400,,Y0B766710729071,Unprinted,-,Unprinted,,,19-09-24 7:29
1505,0,<Default>,04-10-24,10:00,13:00,45PF1778000080,"DAMPER,LOCATING 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),931,80,PCS,,,2,6011,400,,Y0B766710729081,Unprinted,-,Unprinted,,,19-09-24 7:29
1506,0,<Default>,04-10-24,10:00,13:00,4YYF7114000080,STOPPER,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),2670,160,PCS,,,2,6011,400,,Y0B766710729110,Unprinted,-,Unprinted,,,19-09-24 7:29
1507,0,<Default>,04-10-24,10:00,13:00,902022614200M3,WASHER PLAIN,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),2883,1660,PCS,,,2,6011,2400,,Y0B766710729258,Unprinted,-,Unprinted,,,19-09-24 7:29
1508,0,<Default>,04-10-24,10:00,13:00,903380701800M0,PLUG,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),489,4040,PCS,,,2,6011,800,,Y0B766710732804,Unprinted,-,Unprinted,,,19-09-24 7:29
1509,0,<Default>,04-10-24,10:00,13:00,903880880300M0,DAMPER,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),240,220,PCS,,,2,,400,,Y0B766710731434,Unprinted,-,Unprinted,,,19-09-24 7:29
1510,0,<Default>,04-10-24,10:00,13:00,9.04451E+13,HOSE,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),994,40,PCS,,,2,,40,,Y0B766710729310,Unprinted,-,Unprinted,,,19-09-24 7:29
1511,0,<Default>,04-10-24,10:00,13:00,9.04452E+13,HOSE,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),994,40,PCS,,,2,6011,800,,Y0B766710730896,Unprinted,-,Unprinted,,,19-09-24 7:29
1512,0,<Default>,04-10-24,10:00,13:00,90445217G30080,HOSE,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),2333,200,PCS,,,2,6011,160,,Y0B766710729327,Unprinted,-,Unprinted,,,19-09-24 7:29
1513,0,<Default>,04-10-24,10:00,13:00,9.048E+13,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),871,80,PCS,,,2,6011,800,,Y0B766710729349,Unprinted,-,Unprinted,,,19-09-24 7:29
1514,0,<Default>,04-10-24,10:00,13:00,904801100600M0,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),873,40,PCS,,,2,6011,1920,,Y0B766710731690,Unprinted,-,Unprinted,,,19-09-24 7:29
1515,0,<Default>,04-10-24,10:00,13:00,9.04801E+13,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),873,80,PCS,,,2,6011,1920,,Y0B766710731700,Unprinted,-,Unprinted,,,19-09-24 7:29
1516,0,<Default>,04-10-24,10:00,13:00,9.04801E+13,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),2504,640,PCS,,Q-SPEC-L,2,6011,1920,,Y0B766710729404,Unprinted,-,Unprinted,,,19-09-24 7:29
1517,0,<Default>,04-10-24,10:00,13:00,904801300100M0,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),11,80,PCS,,,2,,800,,Y0B766710730078,Unprinted,-,Unprinted,,,19-09-24 7:29
1518,0,<Default>,04-10-24,10:00,13:00,904801339800M2,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),1472,320,PCS,,,2,6011,1920,,Y0B766710729502,Unprinted,-,Unprinted,,,19-09-24 7:29
1519,0,<Default>,04-10-24,10:00,13:00,904801548300M0,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),1625,160,PCS,,,2,6011,320,,Y0B766710731208,Unprinted,-,Unprinted,,,19-09-24 7:29
1520,0,<Default>,04-10-24,10:00,13:00,9.04802E+13,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),76,480,PCS,,,2,6011,560,,Y0B766710732890,Unprinted,-,Unprinted,,,19-09-24 7:29
1521,0,<Default>,04-10-24,10:00,13:00,904801827600M1,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),873,280,PCS,,,2,6011,1920,,Y0B766710729529,Unprinted,-,Unprinted,,,19-09-24 7:29
1522,0,<Default>,04-10-24,10:00,13:00,904801841800M2,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),1821,80,PCS,,,2,6011,1200,,Y0B766710729551,Unprinted,-,Unprinted,,,19-09-24 7:29
1523,0,<Default>,04-10-24,10:00,13:00,904802418600M1,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),873,40,PCS,,,2,,1000,,Y0B766710729572,Unprinted,-,Unprinted,,,19-09-24 7:29
1524,0,<Default>,04-10-24,10:00,13:00,B2TF4633000080,"CHAIN,BOWL",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),750,60,PCS,,,2,6011,1920,,Y0B766710732138,Unprinted,-,Unprinted,,,19-09-24 7:29
1525,0,<Default>,04-10-24,10:00,13:00,B3MF1717000080,"DAMPER,SIDE COVER",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),873,80,PCS,,,2,6011,1920,,Y0B766710731658,Unprinted,-,Unprinted,,,19-09-24 7:29
1526,0,<Default>,04-10-24,10:00,13:00,B65F3123000080,"COVER,UNDER 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),1910,1420,PCS,,,2,6011,160,,Y0B766710730410,Unprinted,-,Unprinted,,,19-09-24 7:29
1527,0,<Default>,04-10-24,10:00,13:00,B6HF312G000080,"PLUG,HOLE",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),1175,1260,PCS,,,2,6011,1920,,Y0B766710731586,Unprinted,-,Unprinted,,,19-09-24 7:29
1528,0,<Default>,04-10-24,10:00,13:00,B74F1621000080,FLAP,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),1870,160,PCS,,,2,6011,240,,Y0B766710730645,Unprinted,-,Unprinted,,,19-09-24 7:29
1529,0,<Default>,04-10-24,10:00,13:00,B74F3469000080,"CAP,BOLT",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),1870,640,PCS,,,2,6011,400,,Y0B766710730621,Unprinted,-,Unprinted,,,19-09-24 7:29
1530,0,<Default>,04-10-24,10:00,13:00,B74F4639000080,"STOPPER,PLATE",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),1870,160,PCS,,,2,6011,320,,Y0B766710730677,Unprinted,-,Unprinted,,,19-09-24 7:29
1531,0,<Default>,04-10-24,10:00,13:00,B74F8175000080,"TOOL,HOLDER",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),1870,160,PCS,,,2,6011,1920,,Y0B766710730711,Unprinted,-,Unprinted,,,19-09-24 7:29
1532,0,<Default>,04-10-24,10:00,13:00,BK6F8483000080,"PLATE,RUBBER 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),1340,320,PCS,,,2,6011,320,,Y0B766710730918,Unprinted,-,Unprinted,,,19-09-24 7:29
1533,0,<Default>,04-10-24,10:00,13:00,BRAH2589000080,"PROTECTOR,WIRE HARNESS",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),30,160,PCS,,,2,6011,400,,Y0B766710733033,Unprinted,-,Unprinted,,,19-09-24 7:29
1534,0,<Default>,04-10-24,10:00,13:00,BRAH2929000080,PLUG,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BA,PF Logistics ( Attached Parts),30,320,PCS,,,2,6011,400,,Y0B766710733017,Unprinted,-,Unprinted,,,19-09-24 7:29
1535,0,<Default>,04-10-24,10:00,13:00,903880880300M0,DAMPER,7667,PT. CATURINDO AGUNGJAYA RUBBER,590C,Depo Global Engine,P9CA,PF Printing,401,240,PCS,,,2,,400,,Y0B766710731448,Unprinted,-,Unprinted,,,19-09-24 7:29
1536,0,<Default>,04-10-24,10:00,13:00,B74E53730000M0,"PIPE,BREATHER",7667,PT. CATURINDO AGUNGJAYA RUBBER,590C,Depo Global Engine,P9CA,PF Printing,1850,400,PCS,,,2,6011,240,,Y0B766710731282,Unprinted,-,Unprinted,,,19-09-24 7:29
1537,0,<Default>,04-10-24,10:00,13:00,9.04801E+13,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,590D,Depo Global Manufacturing,P9DC,,4112,2720,PCS,,Q-SPEC-L,2,6011,1920,,Y0B766710729420,Unprinted,-,Unprinted,,,19-09-24 7:29
1538,0,<Default>,04-10-24,10:00,13:00,9.04802E+13,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,590D,Depo Global Manufacturing,P9DC,,947,80,PCS,,,2,6011,960,,Y0B766710731550,Unprinted,-,Unprinted,,,19-09-24 7:29
1539,0,<Default>,04-10-24,10:00,13:00,BRGF4217000080,COVER,7667,PT. CATURINDO AGUNGJAYA RUBBER,590D,Depo Global Manufacturing,P9DC,,18,40,PCS,,,2,2033,80,,Y0B766710733157,Unprinted,-,Unprinted,,,19-09-24 7:29
1540,0,<Default>,04-10-24,10:00,13:00,1DYF2151000080,"SEAL,GUARD",7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,2958,300,PCS,,,2,2033,200,,Y0B766710728971,Unprinted,-,Unprinted,,,19-09-24 7:29
1541,0,<Default>,04-10-24,10:00,13:00,2PHE3593010080,DAMPER,7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,893,800,PCS,,,2,6011,200,,Y0B766710732429,Unprinted,-,Unprinted,,,19-09-24 7:29
1542,0,<Default>,04-10-24,10:00,13:00,2PHF62570000M0,STOPPER,7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,2375,150,PCS,,,2,6011,800,,Y0B766710729803,Unprinted,-,Unprinted,,,19-09-24 7:29
1543,0,<Default>,04-10-24,11:00,13:00,B5DF465B000080,"CAP,ROTOR",7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,895,100,PCS,,,2,6011,400,,Y0B766710731377,Unprinted,-,Unprinted,,,19-09-24 7:29
1544,0,<Default>,04-10-24,10:00,13:00,B65F3415000080,"COVER,BALL RACE 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,741,1300,PCS,,,2,6011,300,,Y0B766710730264,Unprinted,-,Unprinted,,,19-09-24 7:29
1545,0,<Default>,04-10-24,11:00,13:00,B65H5546000080,BAND,7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,1102,300,PCS,,,2,6011,400,,Y0B766710730787,Unprinted,-,Unprinted,,,19-09-24 7:29
1546,0,<Default>,04-10-24,11:00,13:00,BBPF8349000080,CAP,7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,963,300,PCS,,,2,6011,1900,,Y0B766710731880,Unprinted,-,Unprinted,,,19-09-24 7:29
1547,0,<Default>,04-10-24,11:00,13:00,BEJE5373000080,"PIPE,BREATHER",7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,1373,500,PCS,,,2,6011,400,,Y0B766710732327,Unprinted,-,Unprinted,,,19-09-24 7:29
1548,0,<Default>,04-10-24,11:00,13:00,BJMF1621000080,FLAP,7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,909,200,PCS,,,2,6033,50,,Y0B766710732655,Unprinted,-,Unprinted,,,19-09-24 7:29
1549,0,<Default>,04-10-24,11:00,13:00,BJMF465B000080,"CAP,ROTOR",7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,773,200,PCS,,,2,6033,400,,Y0B766710732626,Unprinted,-,Unprinted,,,19-09-24 7:29
1550,0,<Default>,04-10-24,11:00,13:00,BJMH2155000080,BAND,7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,585,100,PCS,,,2,6011,100,,Y0B766710732681,Unprinted,-,Unprinted,,,19-09-24 7:29
1551,0,<Default>,04-10-24,11:00,13:00,BJMH2592000080,BAND,7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,773,200,PCS,,,2,6011,800,,Y0B766710732585,Unprinted,-,Unprinted,,,19-09-24 7:29
1552,0,<Default>,04-10-24,10:00,13:00,1DYF3469000080,"CAP,BOLT",7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA03,Body Assy Small Parts,2560,300,PCS,,,2,6011,3000,,Y0B766710728983,Unprinted,-,Unprinted,,,19-09-24 7:29
1553,0,<Default>,04-10-24,10:00,13:00,1DYF622F000080,"DAMPER,LOCATING 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA03,Body Assy Small Parts,2560,600,PCS,,,2,6011,9000,,Y0B766710728995,Unprinted,-,Unprinted,,,19-09-24 7:29
